country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1835,125k active personnel,2 ships,Advanced,Nice,10 factories,Elite,last online 8 hours ago,rankings.php?subregion=per,SPQR,$14382 million,alliancestats.php?allianceid=1835,Persia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=per,43729 km 2,http://blocgame.com/stats.php?id=39021,,4307 Mbbl,
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,39 ships,Advanced,Gandhi-like,8 factories,Elite,last online 16 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14342 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,2 Tons,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,239k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Standard,last online 2 hours ago,rankings.php?subregion=pac,BAMF,$14269 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,321k active personnel,52 ships,Advanced,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$14176 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,,3120 Mbbl,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,539k active personnel,1 ships,Advanced,Gandhi-like,13 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$14108 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,,1970 Mbbl,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,118k active personnel,30 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 4 hours ago,rankings.php?subregion=ama,Inter/pol/,$14041 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,322k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13911 million,alliancestats.php?allianceid=1599,Mesoamerica,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,253k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13790 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,338k active personnel,60 ships,Advanced,Gandhi-like,22 factories,Elite,last online 61 hours ago,rankings.php?subregion=pac,The Cartel,$13783 million,alliancestats.php?allianceid=1594,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,,697 Mbbl,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,295k active personnel,24 ships,Almost Modern,Gandhi-like,11 factories,Elite,online now,rankings.php?subregion=waf,Wreckage brothers,$13696 million,alliancestats.php?allianceid=1599,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,60385 km 2,http://blocgame.com/stats.php?id=54693,,,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,18 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,online now,rankings.php?subregion=sea,BAMF,$13552 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,317k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,online now,rankings.php?subregion=ara,Wreckage brothers,$13431 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77063 km 2,http://blocgame.com/stats.php?id=55911,,,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,38 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Good,last online 12 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$13418 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,393k active personnel,52 ships,Advanced,Gandhi-like,19 factories,Standard,last online 8 hours ago,rankings.php?subregion=mes,BAMF,$13296 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,134993 km 2,http://blocgame.com/stats.php?id=54825,,2225 Mbbl,
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,28 ships,Vietnam War surplus,Angelic,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=atl,Inter/pol/,$11081 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,35630 km 2,http://blocgame.com/stats.php?id=57323,,8521 Mbbl,
Tyrantia,Malakal,http://blocgame.com/alliancestats.php?allianceid=1595,403k active personnel,61 ships,Persian Gulf War surplus,Angelic,17 factories,Standard,last online 4 hours ago,rankings.php?subregion=ind,The High Council,$15569 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,72751 km 2,http://blocgame.com/stats.php?id=40238,4 Tons,1703 Mbbl,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,228k active personnel,43 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 15 hours ago,rankings.php?subregion=gra,Inter/pol/,$13035 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gra,38640 km 2,http://blocgame.com/stats.php?id=40840,,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,269k active personnel,40 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Standard,last online 73 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13033 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,31k active personnel,37 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Poor,last online 9 hours ago,rankings.php?subregion=egy,Wreckage brothers,$12853 million,alliancestats.php?allianceid=1599,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,41707 km 2,http://blocgame.com/stats.php?id=52836,,555 Mbbl,
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,82k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 15 hours ago,rankings.php?subregion=ara,Inter/pol/,$12759 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77277 km 2,http://blocgame.com/stats.php?id=51070,,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,121k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,22 factories,Elite,online now,rankings.php?subregion=atl,The High Council,$12334 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,123025 km 2,http://blocgame.com/stats.php?id=55410,,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,265k active personnel,71 ships,Persian Gulf War surplus,Normal,23 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$12325 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,124659 km 2,http://blocgame.com/stats.php?id=40488,,,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,68k active personnel,2 ships,Almost Modern,Angelic,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,BAMF,$12296 million,alliancestats.php?allianceid=1393,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,,351 Mbbl,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,178k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$12317 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,47731 km 2,http://blocgame.com/stats.php?id=53598,,1493 Mbbl,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,22 ships,Advanced,Gandhi-like,9 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$12162 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,198k active personnel,41 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 6 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$12095 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,288k active personnel,36 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Standard,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$11970 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,1 Tons,,5%
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,407k active personnel,29 ships,Advanced,Gandhi-like,18 factories,Standard,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$11957 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,136790 km 2,http://blocgame.com/stats.php?id=55379,,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,26 ships,Almost Modern,Gandhi-like,10 factories,Elite,online now,rankings.php?subregion=sea,BAMF,$11891 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,40k active personnel,12 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 11 hours ago,rankings.php?subregion=waf,BAMF,$11913 million,alliancestats.php?allianceid=1393,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,29324 km 2,http://blocgame.com/stats.php?id=57192,,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,389k active personnel,51 ships,Advanced,Gandhi-like,15 factories,Elite,last online 10 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11757 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,1 Tons,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,8 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Good,online now,rankings.php?subregion=saf,BAMF,$11804 million,alliancestats.php?allianceid=1393,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,483 Mbbl,
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=1595,46k active personnel,30 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 22 hours ago,rankings.php?subregion=mex,The High Council,$11786 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,17887 km 2,http://blocgame.com/stats.php?id=54023,,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,540k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Standard,last online 3 hours ago,rankings.php?subregion=sea,BAMF,$11742 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,106k active personnel,15 ships,Persian Gulf War surplus,Questionable,7 factories,Elite,online now,rankings.php?subregion=gra,Inter/pol/,$11744 million,alliancestats.php?allianceid=1644,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19349 km 2,http://blocgame.com/stats.php?id=54626,,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,98k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Zion,$11775 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,95645 km 2,http://blocgame.com/stats.php?id=42376,7 Tons,,
Bear Country,Kowalski,http://blocgame.com/alliancestats.php?allianceid=1580,119k active personnel,5 ships,Second World War surplus,Angelic,3 factories,Elite,last online 23 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11472 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,22521 km 2,http://blocgame.com/stats.php?id=54578,,,
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,877k active personnel,65 ships,Advanced,Gandhi-like,38 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,BAMF,$11481 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,293827 km 2,http://blocgame.com/stats.php?id=40759,,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,219k active personnel,15 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$11427 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,,20%
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,215k active personnel,56 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 10 hours ago,rankings.php?subregion=car,The High Council,$11420 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51257 km 2,http://blocgame.com/stats.php?id=51185,,,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,319k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=egy,BAMF,$11238 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,30718 km 2,http://blocgame.com/stats.php?id=45596,,5033 Mbbl,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,118k active personnel,18 ships,Korean War surplus,Gandhi-like,7 factories,Poor,last online 34 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$11340 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,21987 km 2,http://blocgame.com/stats.php?id=56500,,,
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,158k active personnel,36 ships,Almost Modern,Gandhi-like,8 factories,Undisciplined Rabble,last online 22 hours ago,rankings.php?subregion=egy,Inter/pol/,$11249 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,1 Tons,5420 Mbbl,
